sim_time, unit_box_Custom?world_linear_acceleration/z
1.393, 9.78159
1.394, 9.78159
1.395, 9.78159
1.396, 9.78159
1.397, 9.78159
1.398, 9.78159
1.399, 9.78159
1.4, 9.78159
1.401, 9.78159
1.402, 9.78159
1.403, 9.78159
1.404, 9.78159
1.405, 9.78159
1.406, 9.78159
1.407, 9.78159
1.408, 9.78159
1.409, 9.78159
1.41, 9.78159
1.411, 9.78159
1.412, 9.78159
1.413, 9.78159
1.414, 9.78159
1.415, 9.78159
1.416, 9.78159
1.417, 9.78159
1.418, 9.78159
1.419, 9.78159
1.42, 9.78159
1.421, 9.78159
1.422, 9.78159
1.423, 9.78159
1.424, 9.78159
1.425, 9.78159
1.426, 9.78159
1.427, 9.78159
1.428, 9.78159
1.429, 9.78159
1.43, 9.78159
1.431, 9.78159
1.432, 9.78159
1.433, 9.78159
1.434, 9.78159
1.435, 9.78159
1.436, 9.78159
1.437, 9.78159
1.438, 9.78159
1.439, 9.78159
1.44, 9.78159
1.441, 9.78159
1.442, 9.78159
1.443, 9.78159
1.444, 9.78159
1.445, 9.78159
1.446, 9.78159
1.447, 9.78159
1.448, 9.78159
1.449, 9.78159
1.45, 9.78159
1.451, 9.78159
1.452, 9.78159
1.453, 9.78159
1.454, 9.78159
1.455, 9.78159
1.456, 9.78159
1.457, 9.78159
1.458, 9.78159
1.459, 9.78159
1.46, 9.78159
1.461, 9.78159
1.462, 9.78159
1.463, 9.78159
1.464, 9.78159
1.465, 9.78159
1.466, 9.78159
1.467, 9.78159
1.468, 9.78159
1.469, 9.78159
1.47, 9.78159
1.471, 9.78159
1.472, 9.78159
1.473, 9.78159
1.474, 9.78159
1.475, 9.78159
1.476, 9.78159
1.477, 9.78159
1.478, 9.78159
1.479, 9.78159
1.48, 9.78159
1.481, 9.78159
1.482, 9.78159
1.483, 9.78159
1.484, 9.78159
1.485, 9.78159
1.486, 9.78159
1.487, 9.78159
1.488, 9.78159
1.489, 9.78159
1.49, 9.78159
1.491, 9.78159
1.492, 9.78159
1.493, 9.78159
1.494, 9.78159
1.495, 9.78159
1.496, 9.78159
1.497, 9.78159
1.498, 9.78159
1.499, 9.78159
1.5, 9.78159
1.501, 9.78159
1.502, 9.78159
1.503, 9.78159
1.504, 9.78159
1.505, 9.78159
1.506, 9.78159
1.507, 9.78159
1.508, 9.78159
1.509, 9.78159
1.51, 9.78159
1.511, 9.78159
1.512, 9.78159
1.513, 9.78159
1.514, 9.78159
1.515, 9.78159
1.516, 9.78159
1.517, 9.78159
1.518, 9.78159
1.519, 9.78159
1.52, 9.78159
1.521, 9.78159
1.522, 9.78159
1.523, 9.78159
1.524, 9.78159
1.525, 9.78159
1.526, 9.78159
1.527, 9.78159
1.528, 9.78159
1.529, 9.78159
1.53, 9.78159
1.531, 9.78159
1.532, 9.78159
1.533, 9.78159
1.534, 9.78159
1.535, 9.78159
1.536, 9.78159
1.537, 9.78159
1.538, 9.78159
1.539, 9.78159
1.54, 9.78159
1.541, 9.78159
1.542, 9.78159
1.543, 9.78159
1.544, 9.78159
1.545, 9.78159
1.546, 9.78159
1.547, 9.78159
1.548, 9.78159
1.549, 9.78159
1.55, 9.78159
1.551, 9.78159
1.552, 9.78159
1.553, 9.78159
1.554, 9.78159
1.555, 9.78159
1.556, 9.78159
1.557, 9.78159
1.558, 9.78159
1.559, 9.78159
1.56, 9.78159
1.561, 9.78159
1.562, 9.78159
1.563, 9.78159
1.564, 9.78159
1.565, 9.78159
1.566, 9.78159
1.567, 9.78159
1.568, 9.78159
1.569, 9.78159
1.57, 9.78159
1.571, 9.78159
1.572, 9.78159
1.573, 9.78159
1.574, 9.78159
1.575, 9.78159
1.576, 9.78159
1.577, 9.78159
1.578, 9.78159
1.579, 9.78159
1.58, 9.78159
1.581, 9.78159
1.582, 9.78159
1.583, 9.78159
1.584, 9.78159
1.585, 9.78159
1.586, 9.78159
1.587, 9.78159
1.588, 9.78159
1.589, 9.78159
1.59, 9.78159
1.591, 9.78159
1.592, 9.78159
1.593, 9.78159
1.594, 9.78159
1.595, 9.78159
1.596, 9.78159
1.597, 9.78159
1.598, 9.78159
1.599, 9.78159
1.6, 9.78159
1.601, 9.78159
1.602, 9.78159
1.603, 9.78159
1.604, 9.78159
1.605, 9.78159
1.606, 9.78159
1.607, 9.78159
1.608, 9.78159
1.609, 9.78159
1.61, 9.78159
1.611, 9.78159
1.612, 9.78159
1.613, 9.78159
1.614, 9.78159
1.615, 9.78159
1.616, 9.78159
1.617, 9.78159
1.618, 9.78159
1.619, 9.78159
1.62, 9.78159
1.621, 9.78159
1.622, 9.78159
1.623, 9.78159
1.624, 9.78159
1.625, 9.78159
1.626, 9.78159
1.627, 9.78159
1.628, 9.78159
1.629, 9.78159
1.63, 9.78159
1.631, 9.78159
1.632, 9.78159
1.633, 9.78159
1.634, 9.78159
1.635, 9.78159
1.636, 9.78159
1.637, 9.78159
1.638, 9.78159
1.639, 9.78159
1.64, 9.78159
1.641, 9.78159
1.642, 9.78159
1.643, 9.78159
1.644, 9.78159
1.645, 9.78159
1.646, 9.78159
1.647, 9.78159
1.648, 9.78159
1.649, 9.78159
1.65, 9.78159
1.651, 9.78159
1.652, 9.78159
1.653, 9.78159
1.654, 9.78159
1.655, 9.78159
1.656, 9.78159
1.657, 9.78159
1.658, 9.78159
1.659, 9.78159
1.66, 9.78159
1.661, 9.78159
1.662, 9.78159
1.663, 9.78159
1.664, 9.78159
1.665, 9.78159
1.666, 9.78159
1.667, 9.78159
1.668, 9.78159
1.669, 9.78159
1.67, 9.78159
1.671, 9.78159
1.672, 9.78159
1.673, 9.78159
1.674, 9.78159
1.675, 9.78159
1.676, 9.78159
1.677, 9.78159
1.678, 9.78159
1.679, 9.78159
1.68, 9.78159
1.681, 9.78159
1.682, 9.78159
1.683, 9.78159
1.684, 9.78159
1.685, 9.78159
1.686, 9.78159
1.687, 9.78159
1.688, 9.78159
1.689, 9.78159
1.69, 9.78159
1.691, 9.78159
1.692, 9.78159
1.693, 9.78159
1.694, 9.78159
1.695, 9.78159
1.696, 9.78159
1.697, 9.78159
1.698, 9.78159
1.699, 9.78159
1.7, 9.78159
1.701, 9.78159
1.702, 9.78159
1.703, 9.78159
1.704, 9.78159
1.705, 9.78159
1.706, 9.78159
1.707, 9.78159
1.708, 9.78159
1.709, 9.78159
1.71, 9.78159
1.711, 9.78159
1.712, 9.78159
1.713, 9.78159
1.714, 9.78159
1.715, 9.78159
1.716, 9.78159
1.717, 9.78159
1.718, 9.78159
1.719, 9.78159
1.72, 9.78159
1.721, 9.78159
1.722, 9.78159
1.723, 9.78159
1.724, 9.78159
1.725, 9.78159
1.726, 9.78159
1.727, 9.78159
1.728, 9.78159
1.729, 9.78159
1.73, 9.78159
1.731, 9.78159
1.732, 9.78159
1.733, 9.78159
1.734, 9.78159
1.735, 9.78159
1.736, 9.78159
1.737, 9.78159
1.738, 9.78159
1.739, 9.78159
1.74, 9.78159
1.741, 9.78159
1.742, 9.78159
1.743, 9.78159
1.744, 9.78159
1.745, 9.78159
1.746, 9.78159
1.747, 9.78159
1.748, 9.78159
1.749, 9.78159
1.75, 9.78159
1.751, 9.78159
1.752, 9.78159
1.753, 9.78159
1.754, 9.78159
1.755, 9.78159
1.756, 9.78159
1.757, 9.78159
1.758, 9.78159
1.759, 9.78159
1.76, 9.78159
1.761, 9.78159
1.762, 9.78159
1.763, 9.78159
1.764, 9.78159
1.765, 9.78159
1.766, 9.78159
1.767, 9.78159
1.768, 9.78159
1.769, 9.78159
1.77, 9.78159
1.771, 9.78159
1.772, 9.78159
1.773, 9.78159
1.774, 9.78159
1.775, 9.78159
1.776, 9.78159
1.777, 9.78159
1.778, 9.78159
1.779, 9.78159
1.78, 9.78159
1.781, 9.78159
1.782, 9.78159
1.783, 9.78159
1.784, 9.78159
1.785, 9.78159
1.786, 9.78159
1.787, 9.78159
1.788, 9.78159
1.789, 9.78159
1.79, 9.78159
1.791, 9.78159
1.792, 9.78159
1.793, 9.78159
1.794, 9.78159
1.795, 9.78159
1.796, 9.78159
1.797, 9.78159
1.798, 9.78159
1.799, 9.78159
1.8, 9.78159
1.801, 9.78159
1.802, 9.78159
1.803, 9.78159
1.804, 9.78159
1.805, 9.78159
1.806, 9.78159
1.807, 9.78159
1.808, 9.78159
1.809, 9.78159
1.81, 9.78159
1.811, 9.78159
1.812, 9.78159
1.813, 9.78159
1.814, 9.78159
1.815, 9.78159
1.816, 9.78159
1.817, 9.78159
1.818, 9.78159
1.819, 9.78159
1.82, 9.78159
1.821, 9.78159
1.822, 9.78159
1.823, 9.78159
1.824, 9.78159
1.825, 9.78159
1.826, 9.78159
1.827, 9.78159
1.828, 9.78159
1.829, 9.78159
1.83, 9.78159
1.831, 9.78159
1.832, 9.78159
1.833, 9.78159
1.834, 9.78159
1.835, 9.78159
1.836, 9.78159
1.837, 9.78159
1.838, 9.78159
1.839, 9.78159
1.84, 9.78159
1.841, 9.78159
1.842, 9.78159
1.843, 9.78159
1.844, 9.78159
1.845, 9.78159
1.846, 9.78159
1.847, 9.78159
1.848, 9.78159
1.849, 9.78159
1.85, 9.78159
1.851, 9.78159
1.852, 9.78159
1.853, 9.78159
1.854, 9.78159
1.855, 9.78159
1.856, 9.78159
1.857, 9.78159
1.858, 9.78159
1.859, 9.78159
1.86, 9.78159
1.861, 9.78159
1.862, 9.78159
1.863, 9.78159
1.864, 9.78159
1.865, 9.78159
1.866, 9.78159
1.867, 9.78159
1.868, 9.78159
1.869, 9.78159
1.87, 9.78159
1.871, 9.78159
1.872, 9.78159
1.873, 9.78159
1.874, 9.78159
1.875, 9.78159
1.876, 9.78159
1.877, 9.78159
1.878, 9.78159
1.879, 9.78159
1.88, 9.78159
1.881, 9.78159
1.882, 9.78159
1.883, 9.78159
1.884, 9.78159
1.885, 9.78159
1.886, 9.78159
1.887, 9.78159
1.888, 9.78159
1.889, 9.78159
1.89, 9.78159
1.891, 9.78159
1.892, 9.78159
1.893, 9.78159
1.894, 9.78159
1.895, 9.78159
1.896, 9.78159
1.897, 9.78159
1.898, 9.78159
1.899, 9.78159
1.9, 9.78159
1.901, 9.78159
1.902, 9.78159
1.903, 9.78159
1.904, 9.78159
1.905, 9.78159
1.906, 9.78159
1.907, 9.78159
1.908, 9.78159
1.909, 9.78159
1.91, 9.78159
1.911, 9.78159
1.912, 9.78159
1.913, 9.78159
1.914, 9.78159
1.915, 9.78159
1.916, 9.78159
1.917, 9.78159
1.918, 9.78159
1.919, 9.78159
1.92, 9.78159
1.921, 9.78159
1.922, 9.78159
1.923, 9.78159
1.924, 9.78159
1.925, 9.78159
1.926, 9.78159
1.927, 9.78159
1.928, 9.78159
1.929, 9.78159
1.93, 9.78159
1.931, 9.78159
1.932, 9.78159
1.933, 9.78159
1.934, 9.78159
1.935, 9.78159
1.936, 9.78159
1.937, 9.78159
1.938, 9.78159
1.939, 9.78159
1.94, 9.78159
1.941, 9.78159
1.942, 9.78159
1.943, 9.78159
1.944, 9.78159
1.945, 9.78159
1.946, 9.78159
1.947, 9.78159
1.948, 9.78159
1.949, 9.78159
1.95, 9.78159
1.951, 9.78159
1.952, 9.78159
1.953, 9.78159
1.954, 9.78159
1.955, 9.78159
1.956, 9.78159
1.957, 9.78159
1.958, 9.78159
1.959, 9.78159
1.96, 9.78159
1.961, 9.78159
1.962, 9.78159
1.963, 9.78159
1.964, 9.78159
1.965, 9.78159
1.966, 9.78159
1.967, 9.78159
1.968, 9.78159
1.969, 9.78159
1.97, 9.78159
1.971, 9.78159
1.972, 9.78159
1.973, 9.78159
1.974, 9.78159
1.975, 9.78159
1.976, 9.78159
1.977, 9.78159
1.978, 9.78159
1.979, 9.78159
1.98, 9.78159
1.981, 9.78159
1.982, 9.78159
1.983, 9.78159
1.984, 9.78159
1.985, 9.78159
1.986, 9.78159
1.987, 9.78159
1.988, 9.78159
1.989, 9.78159
1.99, 9.78159
1.991, 9.78159
1.992, 9.78159
1.993, 9.78159
1.994, 9.78159
1.995, 9.78159
1.996, 9.78159
1.997, 9.78159
1.998, 9.78159
1.999, 9.78159
2, 9.78159
2.001, 9.78159
2.002, 9.78159
2.003, 9.78159
2.004, 9.78159
2.005, 9.78159
2.006, 9.78159
2.007, 9.78159
2.008, 9.78159
2.009, 9.78159
2.01, 9.78159
2.011, 9.78159
2.012, 9.78159
2.013, 9.78159
2.014, 9.78159
2.015, 9.78159
2.016, 9.78159
2.017, 9.78159
2.018, 9.78159
2.019, 9.78159
2.02, 9.78159
2.021, 9.78159
2.022, 9.78159
2.023, 9.78159
2.024, 9.78159
2.025, 9.78159
2.026, 9.78159
2.027, 9.78159
2.028, 9.78159
2.029, 9.78159
2.03, 9.78159
2.031, 9.78159
2.032, 9.78159
2.033, 9.78159
2.034, 9.78159
2.035, 9.78159
2.036, 9.78159
2.037, 9.78159
2.038, 9.78159
2.039, 9.78159
2.04, 9.78159
2.041, 9.78159
2.042, 9.78159
2.043, 9.78159
2.044, 9.78159
2.045, 9.78159
2.046, 9.78159
2.047, 9.78159
2.048, 9.78159
2.049, 9.78159
2.05, 9.78159
2.051, 9.78159
2.052, 9.78159
2.053, 9.78159
2.054, 9.78159
2.055, 9.78159
2.056, 9.78159
2.057, 9.78159
2.058, 9.78159
2.059, 9.78159
2.06, 9.78159
2.061, 9.78159
2.062, 9.78159
2.063, 9.78159
2.064, 9.78159
2.065, 9.78159
2.066, 9.78159
2.067, 9.78159
2.068, 9.78159
2.069, 9.78159
2.07, 9.78159
2.071, 9.78159
2.072, 9.78159
2.073, 9.78159
2.074, 9.78159
2.075, 9.78159
2.076, 9.78159
2.077, 9.78159
2.078, 9.78159
2.079, 9.78159
2.08, 9.78159
2.081, 9.78159
2.082, 9.78159
2.083, 9.78159
2.084, 9.78159
2.085, 9.78159
2.086, 9.78159
2.087, 9.78159
2.088, 9.78159
2.089, 9.78159
2.09, 9.78159
2.091, 9.78159
2.092, 9.78159
2.093, 9.78159
2.094, 9.78159
2.095, 9.78159
2.096, 9.78159
2.097, 9.78159
2.098, 9.78159
2.099, 9.78159
2.1, 9.78159
2.101, 9.78159
2.102, 9.78159
2.103, 9.78159
2.104, 9.78159
2.105, 9.78159
2.106, 9.78159
2.107, 9.78159
2.108, 9.78159
2.109, 9.78159
2.11, 9.78159
2.111, 9.78159
2.112, 9.78159
2.113, 9.78159
2.114, 9.78159
2.115, 9.78159
2.116, 9.78159
2.117, 9.78159
2.118, 9.78159
2.119, 9.78159
2.12, 9.78159
2.121, 9.78159
2.122, 9.78159
2.123, 9.78159
2.124, 9.78159
2.125, 9.78159
2.126, 9.78159
2.127, 9.78159
2.128, 9.78159
2.129, 9.78159
2.13, 9.78159
2.131, 9.78159
2.132, 9.78159
2.133, 9.78159
2.134, 9.78159
2.135, 9.78159
2.136, 9.78159
2.137, 9.78159
2.138, 9.78159
2.139, 9.78159
2.14, 9.78159
2.141, 9.78159
2.142, 9.78159
2.143, 9.78159
2.144, 9.78159
2.145, 9.78159
2.146, 9.78159
2.147, 9.78159
2.148, 9.78159
2.149, 9.78159
2.15, 9.78159
2.151, 9.78159
2.152, 9.78159
2.153, 9.78159
2.154, 9.78159
2.155, 9.78159
2.156, 9.78159
2.157, 9.78159
2.158, 9.78159
2.159, 9.78159
2.16, 9.78159
2.161, 9.78159
2.162, 9.78159
2.163, 9.78159
2.164, 9.78159
2.165, 9.78159
2.166, 9.78159
2.167, 9.78159
2.168, 9.78159
2.169, 9.78159
2.17, 9.78159
2.171, 9.78159
2.172, 9.78159
2.173, 9.78159
2.174, 9.78159
2.175, 9.78159
2.176, 9.78159
2.177, 9.78159
2.178, 9.78159
2.179, 9.78159
2.18, 9.78159
2.181, 9.78159
2.182, 9.78159
2.183, 9.78159
2.184, 9.78159
2.185, 9.78159
2.186, 9.78159
2.187, 9.78159
2.188, 9.78159
2.189, 9.78159
2.19, 9.78159
2.191, 9.78159
2.192, 9.78159
2.193, 9.78159
2.194, 9.78159
2.195, 9.78159
2.196, 9.78159
2.197, 9.78159
2.198, 9.78159
2.199, 9.78159
2.2, 9.78159
2.201, 9.78159
2.202, 9.78159
2.203, 9.78159
2.204, 9.78159
2.205, 9.78159
2.206, 9.78159
2.207, 9.78159
2.208, 9.78159
2.209, 9.78159
2.21, 9.78159
2.211, 9.78159
2.212, 9.78159
2.213, 9.78159
2.214, 9.78159
2.215, 9.78159
2.216, 9.78159
2.217, 9.78159
2.218, 9.78159
2.219, 9.78159
2.22, 9.78159
2.221, 9.78159
2.222, 9.78159
2.223, 9.78159
2.224, 9.78159
2.225, 9.78159
2.226, 9.78159
2.227, 9.78159
2.228, 9.78159
2.229, 9.78159
2.23, 9.78159
2.231, 9.78159
2.232, 9.78159
2.233, 9.78159
2.234, 9.78159
2.235, 9.78159
2.236, 9.78159
2.237, 9.78159
2.238, 9.78159
2.239, 9.78159
2.24, 9.78159
2.241, 9.78159
2.242, 9.78159
2.243, 9.78159
2.244, 9.78159
2.245, 9.78159
2.246, 9.78159
2.247, 9.78159
2.248, 9.78159
2.249, 9.78159
2.25, 9.78159
2.251, 9.78159
2.252, 9.78159
2.253, 9.78159
2.254, 9.78159
2.255, 9.78159
2.256, 9.78159
2.257, 9.78159
2.258, 9.78159
2.259, 9.78159
2.26, 9.78159
2.261, 9.78159
2.262, 9.78159
2.263, 9.78159
2.264, 9.78159
2.265, 9.78159
2.266, 9.78159
2.267, 9.78159
2.268, 9.78159
2.269, 9.78159
2.27, 9.78159
2.271, 9.78159
2.272, 9.78159
2.273, 9.78159
2.274, 9.78159
2.275, 9.78159
2.276, 9.78159
2.277, 9.78159
2.278, 9.78159
2.279, 9.78159
2.28, 9.78159
2.281, 9.78159
2.282, 9.78159
2.283, 9.78159
2.284, 9.78159
2.285, 9.78159
2.286, 9.78159
2.287, 9.78159
2.288, 9.78159
2.289, 9.78159
2.29, 9.78159
2.291, 9.78159
2.292, 9.78159
2.293, 9.78159
2.294, 9.78159
2.295, 9.78159
2.296, 9.78159
2.297, 9.78159
2.298, 9.78159
2.299, 9.78159
2.3, 9.78159
2.301, 9.78159
2.302, 9.78159
2.303, 9.78159
2.304, 9.78159
2.305, 9.78159
2.306, 9.78159
2.307, 9.78159
2.308, 9.78159
2.309, 9.78159
2.31, 9.78159
2.311, 9.78159
2.312, 9.78159
2.313, 9.78159
2.314, 9.78159
2.315, 9.78159
2.316, 9.78159
2.317, 9.78159
2.318, 9.78159
2.319, 9.78159
2.32, 9.78159
2.321, 9.78159
2.322, 9.78159
2.323, 9.78159
2.324, 9.78159
2.325, 9.78159
2.326, 9.78159
2.327, 9.78159
2.328, 9.78159
2.329, 9.78159
2.33, 9.78159
2.331, 9.78159
2.332, 9.78159
2.333, 9.78159
2.334, 9.78159
2.335, 9.78159
2.336, 9.78159
2.337, 9.78159
2.338, 9.78159
2.339, 9.78159
2.34, 9.78159
2.341, 9.78159
2.342, 9.78159
2.343, 9.78159
2.344, 9.78159
2.345, 9.78159
2.346, 9.78159
2.347, 9.78159
2.348, 9.78159
2.349, 9.78159
2.35, 9.78159
2.351, 9.78159
2.352, 9.78159
2.353, 9.78159
2.354, 9.78159
2.355, 9.78159
2.356, 9.78159
2.357, 9.78159
2.358, 9.78159
2.359, 9.78159
2.36, 9.78159
2.361, 9.78159
2.362, 9.78159
2.363, 9.78159
2.364, 9.78159
2.365, 9.78159
2.366, 9.78159
2.367, 9.78159
2.368, 9.78159
2.369, 9.78159
2.37, 9.78159
2.371, 9.78159
2.372, 9.78159
2.373, 9.78159
2.374, 9.78159
2.375, 9.78159
2.376, 9.78159
2.377, 9.78159
2.378, 9.78159
2.379, 9.78159
2.38, 9.78159
2.381, 9.78159
2.382, 9.78159
2.383, 9.78159
2.384, 9.78159
2.385, 9.78159
2.386, 9.78159
2.387, 9.78159
2.388, 9.78159
2.389, 9.78159
2.39, 9.78159
2.391, 9.78159
2.392, 9.78159
2.393, 9.78159
2.394, 9.78159
2.395, 9.78159
2.396, 9.78159
2.397, 9.78159
2.398, 9.78159
2.399, 9.78159
2.4, 9.78159
2.401, 9.78159
2.402, 9.78159
2.403, 9.78159
2.404, 9.78159
2.405, 9.78159
2.406, 9.78159
2.407, 9.78159
2.408, 9.78159
2.409, 9.78159
2.41, 9.78159
2.411, 9.78159
2.412, 9.78159
2.413, 9.78159
2.414, 9.78159
2.415, 9.78159
2.416, 9.78159
2.417, 9.78159
2.418, 9.78159
2.419, 9.78159
2.42, 9.78159
2.421, 9.78159
2.422, 9.78159
2.423, 9.78159
2.424, 9.78159
2.425, 9.78159
2.426, 9.78159
2.427, 9.78159
2.428, 9.78159
2.429, 9.78159
2.43, 9.78159
2.431, 9.78159
2.432, 9.78159
2.433, 9.78159
2.434, 9.78159
2.435, 9.78159
2.436, 9.78159
2.437, 9.78159
2.438, 9.78159
2.439, 9.78159
2.44, 9.78159
2.441, 9.78159
2.442, 9.78159
2.443, 9.78159
2.444, 9.78159
2.445, 9.78159
2.446, 9.78159
2.447, 9.78159
2.448, 9.78159
2.449, 9.78159
2.45, 9.78159
2.451, 9.78159
2.452, 9.78159
2.453, 9.78159
2.454, 9.78159
2.455, 9.78159
2.456, 9.78159
2.457, 9.78159
2.458, 9.78159
2.459, 9.78159
2.46, 9.78159
2.461, 9.78159
2.462, 9.78159
2.463, 9.78159
2.464, 9.78159
2.465, 9.78159
2.466, 9.78159
2.467, 9.78159
2.468, 9.78159
2.469, 9.78159
2.47, 9.78159
2.471, 9.78159
2.472, 9.78159
2.473, 9.78159
2.474, 9.78159
2.475, 9.78159
2.476, 9.78159
2.477, 9.78159
2.478, 9.78159
2.479, 9.78159
2.48, 9.78159
2.481, 9.78159
2.482, 9.78159
2.483, 9.78159
2.484, 9.78159
2.485, 9.78159
2.486, 9.78159
2.487, 9.78159
2.488, 9.78159
2.489, 9.78159
2.49, 9.78159
2.491, 9.78159
2.492, 9.78159
2.493, 9.78159
2.494, 9.78159
2.495, 9.78159
2.496, 9.78159
2.497, 9.78159
2.498, 9.78159
2.499, 9.78159
2.5, 9.78159
2.501, 9.78159
2.502, 9.78159
2.503, 9.78159
2.504, 9.78159
2.505, 9.78159
2.506, 9.78159
2.507, 9.78159
2.508, 9.78159
2.509, 9.78159
2.51, 9.78159
2.511, 9.78159
2.512, 9.78159
2.513, 9.78159
2.514, 9.78159
2.515, 9.78159
2.516, 9.78159
2.517, 9.78159
2.518, 9.78159
2.519, 9.78159
2.52, 9.78159
2.521, 9.78159
2.522, 9.78159
2.523, 9.78159
2.524, 9.78159
2.525, 9.78159
2.526, 9.78159
2.527, 9.78159
2.528, 9.78159
2.529, 9.78159
2.53, 9.78159
2.531, 9.78159
2.532, 9.78159
2.533, 9.78159
2.534, 9.78159
2.535, 9.78159
2.536, 9.78159
2.537, 9.78159
2.538, 9.78159
2.539, 9.78159
2.54, 9.78159
2.541, 9.78159
2.542, 9.78159
2.543, 9.78159
2.544, 9.78159
2.545, 9.78159
2.546, 9.78159
2.547, 9.78159
2.548, 9.78159
2.549, 9.78159
2.55, 9.78159
2.551, 9.78159
2.552, 9.78159
2.553, 9.78159
2.554, 9.78159
2.555, 9.78159
2.556, 9.78159
2.557, 9.78159
2.558, 9.78159
2.559, 9.78159
2.56, 9.78159
2.561, 9.78159
2.562, 9.78159
2.563, 9.78159
2.564, 9.78159
2.565, 9.78159
2.566, 9.78159
2.567, 9.78159
2.568, 9.78159
2.569, 9.78159
2.57, 9.78159
2.571, 9.78159
2.572, 9.78159
2.573, 9.78159
2.574, 9.78159
2.575, 9.78159
2.576, 9.78159
2.577, 9.78159
2.578, 9.78159
2.579, 9.78159
2.58, 9.78159
2.581, 9.78159
2.582, 9.78159
2.583, 9.78159
2.584, 9.78159
2.585, 9.78159
2.586, 9.78159
2.587, 9.78159
2.588, 9.78159
2.589, 9.78159
2.59, 9.78159
2.591, 9.78159
2.592, 9.78159
2.593, 9.78159
2.594, 9.78159
2.595, 9.78159
2.596, 9.78159
2.597, 9.78159
2.598, 9.78159
2.599, 9.78159
2.6, 9.78159
2.601, 9.78159
2.602, 9.78159
2.603, 9.78159
2.604, 9.78159
2.605, 9.78159
2.606, 9.78159
2.607, 9.78159
2.608, 9.78159
2.609, 9.78159
2.61, 9.78159
2.611, 9.78159
2.612, 9.78159
2.613, 9.78159
2.614, 9.78159
2.615, 9.78159
2.616, 9.78159
2.617, 9.78159
2.618, 9.78159
2.619, 9.78159
2.62, 9.78159
2.621, 9.78159
2.622, 9.78159
2.623, 9.78159
2.624, 9.78159
2.625, 9.78159
2.626, 9.78159
2.627, 9.78159
2.628, 9.78159
2.629, 9.78159
2.63, 9.78159
2.631, 9.78159
2.632, 9.78159
2.633, 9.78159
2.634, 9.78159
2.635, 9.78159
2.636, 9.78159
2.637, 9.78159
2.638, 9.78159
2.639, 9.78159
2.64, 9.78159
2.641, 9.78159
2.642, 9.78159
2.643, 9.78159
2.644, 9.78159
2.645, 9.78159
2.646, 9.78159
2.647, 9.78159
2.648, 9.78159
2.649, 9.78159
2.65, 9.78159
2.651, 9.78159
2.652, 9.78159
2.653, 9.78159
2.654, 9.78159
2.655, 9.78159
2.656, 9.78159
2.657, 9.78159
2.658, 9.78159
2.659, 9.78159
2.66, 9.78159
2.661, 9.78159
2.662, 9.78159
2.663, 9.78159
2.664, 9.78159
2.665, 9.78159
2.666, 9.78159
2.667, 9.78159
2.668, 9.78159
2.669, 9.78159
2.67, 9.78159
2.671, 9.78159
2.672, 9.78159
2.673, 9.78159
2.674, 9.78159
2.675, 9.78159
2.676, 9.78159
2.677, 9.78159
2.678, 9.78159
2.679, 9.78159
2.68, 9.78159
2.681, 9.78159
2.682, 9.78159
2.683, 9.78159
2.684, 9.78159
2.685, 9.78159
2.686, 9.78159
2.687, 9.78159
2.688, 9.78159
2.689, 9.78159
2.69, 9.78159
2.691, 9.78159
2.692, 9.78159
2.693, 9.78159
2.694, 9.78159
2.695, 9.78159
2.696, 9.78159
2.697, 9.78159
2.698, 9.78159
2.699, 9.78159
2.7, 9.78159
2.701, 9.78159
2.702, 9.78159
2.703, 9.78159
2.704, 9.78159
2.705, 9.78159
2.706, 9.78159
2.707, 9.78159
2.708, 9.78159
2.709, 9.78159
2.71, 9.78159
2.711, 9.78159
2.712, 9.78159
2.713, 9.78159
2.714, 9.78159
2.715, 9.78159
2.716, 9.78159
2.717, 9.78159
2.718, 9.78159
2.719, 9.78159
2.72, 9.78159
2.721, 9.78159
2.722, 9.78159
2.723, 9.78159
2.724, 9.78159
2.725, 9.78159
2.726, 9.78159
2.727, 9.78159
2.728, 9.78159
2.729, 9.78159
2.73, 9.78159
2.731, 9.78159
2.732, 9.78159
2.733, 9.78159
2.734, 9.78159
2.735, 9.78159
2.736, 9.78159
2.737, 9.78159
2.738, 9.78159
2.739, 9.78159
2.74, 9.78159
2.741, 9.78159
2.742, 9.78159
2.743, 9.78159
2.744, 9.78159
2.745, 9.78159
2.746, 9.78159
2.747, 9.78159
2.748, 9.78159
2.749, 9.78159
2.75, 9.78159
2.751, 9.78159
2.752, 9.78159
2.753, 9.78159
2.754, 9.78159
2.755, 9.78159
2.756, 9.78159
2.757, 9.78159
2.758, 9.78159
2.759, 9.78159
2.76, 9.78159
2.761, 9.78159
2.762, 9.78159
2.763, 9.78159
2.764, 9.78159
2.765, 9.78159
2.766, 9.78159
2.767, 9.78159
2.768, 9.78159
2.769, 9.78159
2.77, 9.78159
2.771, 9.78159
2.772, 9.78159
2.773, 9.78159
2.774, 9.78159
2.775, 9.78159
2.776, 9.78159
2.777, 9.78159
2.778, 9.78159
2.779, 9.78159
2.78, 9.78159
2.781, 9.78159
2.782, 9.78159
2.783, 9.78159
2.784, 9.78159
2.785, 9.78159
2.786, 9.78159
2.787, 9.78159
2.788, 9.78159
2.789, 9.78159
